25000
ID NAME TEAM SCORE COMPETITIONS POTATOE
19607 SNUvcloYyp Gamma 0.8 179 false
19608 PAuDns Alpha 3.9 2 true
19609 EiWdVjf Beta 0.9 46 false
19610 EIdfdLYBdI Epsilon 5.2 17 false
19611 GLePHDOmXj Pi 5.9 169 true
19612 BJdmSsmXZ Tau 5.3 87 false
19613 ZlXByFHrbq Tau 4.7 110 false
19614 awRx Epsilon 3.0 201 false
19615 rlv Pi 5.0 63 true
19616 JKZHFxkXBt Tau 4.0 157 true
19617 RwItoPxi Epsilon 9.0 105 false
19618 ubWZgKe Epsilon 7.1 174 false
19619 GXJMOkxXU Theta 2.6 39 true
19620 fUKzrFfLdR Beta 1.4 154 true
19621 sYPYRDUwQU Gamma 8.0 179 false
19622 ljnEqWw Alpha 9.7 240 false
19623 jBEgyjEbI Gamma 4.4 102 true
19624 ADNtkDes Epsilon 5.7 32 false
19625 YhoXB Pi 7.1 135 true
19626 pMGnR Alpha 1.8 14 false
19627 ICtXtcyjiW Epsilon 6.6 21 true
19628 dXcFk Delta 8.7 136 false
19629 zUYk Pi 8.9 52 false
19630 QcxRiRyZE Delta 7.7 178 true
19631 WrOkZOoOb Epsilon 1.9 210 false
19632 hSYXkaQo Theta 0.8 83 false
19633 jmJGhdww Gamma 7.0 136 false
19634 ysDrnHaWaf Pi 2.8 164 true
19635 PHtJJy Beta 4.9 241 false
19636 oAcFj Lambda 4.9 191 true
19637 sQPhYmEqfk Delta 9.3 231 true
19638 BLrB Delta 6.0 186 true
19639 CbXHR Lambda 5.8 233 false
19640 flZrR Lambda 0.9 193 false
19641 GXjRki Beta 2.6 11 false
19642 KbmenGDfQ Pi 9.2 25 false
19643 stAgqvki Delta 8.4 156 true
19644 saD Pi 3.4 95 false
19645 YoV Alpha 6.4 226 false
19646 dzoSafXm Gamma 2.3 217 false
19647 IZsQMQj Pi 2.2 182 false
19648 Poy Gamma 5.0 108 false
19649 fcscjsLmKe Delta 9.3 175 true
19650 ppQZZ Beta 4.5 131 true
19651 XLeL Delta 1.9 32 false
19652 aaoKN Alpha 3.9 170 true
19653 zwUlHPPFF Lambda 5.6 152 true
19654 hUrCnz Beta 5.8 20 true
19655 wTJ Gamma 5.6 218 false
19656 KAgMjclKn Epsilon 4.8 178 true
19657 wavu Tau 9.7 92 false
19658 IDVqj Epsilon 8.5 29 false
19659 VDUDpfY Epsilon 1.3 164 false
19660 VMqo Theta 1.1 163 false
19661 MsgzWmYaHY Gamma 5.4 39 true
19662 hCOnSwxm Lambda 8.9 23 false
19663 fTdqktuOk Gamma 6.2 218 true
19664 XkDJUKY Epsilon 5.5 124 true
19665 NZDgVAKM Alpha 8.8 35 false
19666 XUGH Beta 7.1 232 false
19667 HBccZXemRf Alpha 8.1 84 true
19668 vXwmnIeL Pi 2.1 216 false
19669 HwxQ Pi 7.8 2 true
19670 ZNnPoLP Delta 5.0 46 false
19671 ONL Delta 5.7 70 false
19672 HyazLOQYWE Theta 9.0 15 false
19673 niOCbBZ Epsilon 0.1 178 false
19674 pAlivWi Epsilon 9.1 51 false
19675 NhbkZIi Gamma 9.7 239 true
19676 fZJzN Pi 6.7 164 false
19677 QnxWyRaVVi Lambda 2.8 32 true
19678 maY Beta 4.6 114 true
19679 LTj Epsilon 6.7 0 false
19680 VBosyKsiZH Epsilon 1.5 133 false
19681 SiLRc Epsilon 5.3 31 true
19682 Ivpal Lambda 2.5 50 true
19683 Sexd Delta 8.2 20 false
19684 gaBSDHFV Pi 3.1 227 false
19685 Yfol Theta 3.0 153 false
19686 nsvdrpjT Theta 0.9 31 true
19687 IROQAc Pi 0.1 63 false
19688 HVJjMkCcos Delta 3.4 113 false
19689 uSQEFwMA Alpha 1.0 150 true
19690 OznNwzqy Epsilon 8.6 191 false
19691 RMemnenC Gamma 5.6 197 false
19692 nFmYrg Lambda 4.1 104 false
19693 JCa Beta 6.7 40 true
19694 Fqsg Delta 9.7 49 true
19695 EpGVZEpDo Pi 5.4 52 false
19696 fQfLuM Pi 1.5 119 true
19697 tCMcxw Lambda 6.2 133 true
19698 xptkLIMc Theta 0.4 167 false
19699 FRaNzIcq Delta 8.7 82 false
19700 gtzyG Epsilon 3.3 70 true
19701 rnqnQ Beta 4.4 181 true
19702 MaYqFpdHRU Epsilon 4.1 140 false
19703 CimueC Alpha 3.5 76 false
19704 CqEvRVuT Alpha 9.8 132 false
19705 nCDRTwbyD Pi 6.6 89 true
19706 gwStXuxiNk Pi 6.5 175 false
19707 fBhHuPBcC Gamma 3.1 143 false
19708 srpUdQnQ Beta 6.5 74 true
19709 kwLk Beta 6.8 32 false
19710 Upaxbk Epsilon 3.3 47 false
19711 qjcdIlxkRk Tau 9.7 70 false
19712 fmSoj Lambda 9.8 221 false
19713 IGO Pi 0.8 87 true
19714 SfxWil Pi 9.3 229 false
19715 gtow Lambda 4.8 92 true
19716 BcnuLyBu Theta 5.7 199 false
19717 yvwM Lambda 5.8 42 false
19718 sLIqVdTQLC Theta 3.9 111 true
19719 ITLLqRqnH Tau 4.3 65 true
19720 KENt Pi 0.9 162 true
19721 cRzM Theta 0.2 206 false
19722 jfijluc Tau 7.1 146 false
19723 Xbl Pi 1.5 213 true
19724 yCcVZMn Alpha 5.1 78 false
19725 Xbeqk Beta 6.1 12 false
19726 nTquNuXC Lambda 6.1 0 false
19727 LMPCFmE Tau 4.4 183 false
19728 bnRYzUJ Pi 4.6 232 true
19729 nWwzdgXj Gamma 0.1 217 false
19730 wrBRceA Lambda 3.9 39 true
19731 bgF Beta 2.0 46 false
19732 TRfi Beta 5.3 105 true
19733 ErFufjT Tau 6.8 162 true
19734 ftXin Theta 7.3 31 true
19735 aURzLLEu Pi 0.1 23 false
19736 hEip Alpha 6.5 153 true
19737 wWeotNfL Epsilon 3.8 140 true
19738 RpiLhf Theta 7.7 116 false
19739 Inakft Beta 5.5 7 true
19740 CRmVIVwJ Pi 1.4 121 false
19741 wGEV Pi 5.7 101 true
19742 OHapTmwk Epsilon 6.6 9 true
19743 VdYmNodV Epsilon 1.0 213 false
19744 saJGKNSh Alpha 9.0 26 true
19745 vcPLBCvoo Theta 3.5 129 true
19746 amY Lambda 9.5 204 false
19747 bXhKDqtYK Gamma 7.0 218 false
19748 spimdhUG Gamma 3.2 103 true
19749 CvWBCjSxE Lambda 0.7 141 false
19750 ySQqRuR Pi 5.4 64 false
19751 eMakK Gamma 0.8 73 false
19752 pkpBKYeg Tau 9.3 101 true
19753 EPPSLk Delta 0.5 93 true
19754 CpH Gamma 7.4 48 false
19755 IqBhUnOi Lambda 2.6 112 false
19756 DfaBsd Alpha 0.3 149 false
19757 DdHPFQZy Lambda 6.1 6 false
19758 APhbTxID Alpha 9.9 164 false
19759 ChUkO Pi 3.8 42 false
19760 ZoOoA Gamma 0.9 227 true
19761 Xol Lambda 5.8 187 true
19762 lEMgZ Theta 3.6 26 true
19763 vtw Delta 5.5 186 false
19764 MFrkpFB Epsilon 2.1 140 false
19765 FiqTR Alpha 1.4 148 true
19766 XMDhx Epsilon 3.0 137 false
19767 LRTzqg Alpha 9.6 237 false
19768 RvOCpfg Pi 2.8 107 false
19769 mFUhYBmiE Tau 0.9 213 true
19770 XLKfDjcuXf Lambda 1.8 122 false
19771 GWEKIBv Tau 3.3 216 true
19772 MJzVMpV Gamma 9.9 33 true
19773 JiTsinWX Beta 5.7 60 true
19774 rQj Pi 3.0 79 false
19775 GYExB Pi 4.6 240 false
19776 oGQnMkAcG Gamma 2.8 203 true
19777 yUdEwPLC Theta 7.0 49 true
19778 fPvVjeWvLe Gamma 4.8 169 true
19779 OzgcSu Epsilon 9.2 3 false
19780 xPsyiR Epsilon 3.6 193 true
19781 OsgkgdL Theta 5.8 16 false
19782 cQb Pi 0.8 221 false
19783 PPRSxYO Pi 0.9 109 false
19784 cLd Gamma 3.9 68 false
19785 FbYqU Alpha 2.3 80 true
19786 CsoH Delta 3.5 62 false
19787 kJnjDiR Alpha 1.4 123 false
19788 wcQ Gamma 1.7 29 false
19789 eBb Pi 6.8 153 true
19790 NfEdz Beta 7.2 164 false
19791 arHpnYDu Beta 5.7 54 false
19792 oOo Alpha 2.5 74 false
19793 Nja Pi 8.2 126 false
19794 WzZplYvrQ Alpha 3.4 168 true
19795 mezvsfg Lambda 7.3 97 false
19796 UCwoRKtbv Theta 2.4 13 true
19797 DQJ Gamma 6.4 36 false
19798 uAPSPvzq Gamma 3.8 41 false
19799 RRi Tau 2.1 64 false
19800 lxBddhS Epsilon 1.1 179 true
19801 uOfrqSbC Epsilon 5.7 86 false
19802 GfcPdhYl Gamma 3.8 113 false
19803 UrIsRy Gamma 3.0 204 true
19804 LYfmu Epsilon 5.8 119 true
19805 GCsHsHHORv Tau 0.6 235 true
19806 YZeIGVgx Alpha 9.7 157 true
19807 sUaibaxHm Delta 1.6 119 true
19808 oeIbSK Pi 4.4 240 true
19809 OFvQa Gamma 5.7 21 false
19810 hDrGvt Tau 9.0 162 false
19811 YmtBfcGi Epsilon 0.2 2 false
19812 DyTjry Lambda 5.3 108 false
19813 NSg Lambda 7.5 113 false
19814 rtLsOelExK Gamma 8.2 18 false
19815 pLOgUFXDNM Delta 9.3 130 false
19816 JzDNmLJ Gamma 4.1 79 false
19817 tmNBzXdi Pi 1.2 244 false
19818 UJStr Epsilon 3.2 61 true
19819 UQdcqkwyyF Alpha 0.3 1 true
19820 eLsRnKo Pi 8.2 117 true
19821 jVgmbZ Beta 6.1 208 false
19822 BjStnlibh Pi 2.1 38 false
19823 gEkjnZiYJe Delta 3.0 224 true
19824 QkJ Tau 4.8 46 false
19825 OJth Epsilon 4.8 191 false
19826 bxzTNCBip Lambda 5.1 182 false
19827 WpmSoiMD Alpha 9.6 95 true
19828 eQGLHpoCM Epsilon 0.6 24 true
19829 HMqbYs Pi 4.6 71 false
19830 eAUySfu Lambda 8.0 181 true
19831 bVrtRo Theta 0.3 227 false
19832 lrtyr Gamma 4.1 216 true
19833 pawovwvFSy Theta 8.0 135 true
19834 ySXwt Beta 3.8 111 false
19835 zlvBxpD Theta 6.8 64 false
19836 VgFyPEUk Epsilon 1.1 189 true
19837 valVuVQ Tau 1.5 139 true
19838 IiMsxN Theta 8.2 150 false
19839 UwOl Epsilon 3.3 30 false
19840 jtNN Lambda 3.1 5 true
19841 FOkscCn Delta 1.8 223 true
19842 xrgvSv Pi 3.5 115 true
19843 GfOAxqL Lambda 8.1 119 true
19844 oON Beta 4.6 81 false
19845 qGfEx Tau 3.6 183 false
19846 zresrcvwOc Epsilon 1.9 19 true
19847 soQHPHyo Gamma 9.5 196 false
19848 zQeBxPpjfD Epsilon 6.1 173 false
19849 trewE Alpha 7.3 169 false
19850 DkRJim Delta 1.8 9 true
19851 aqoeOMLWR Delta 6.2 54 true
19852 QDKrFXIrZp Tau 8.5 19 true
19853 gdpAhnbtr Beta 2.3 151 true
19854 yYQevLM Beta 6.4 60 false
19855 KYPhWzD Alpha 8.5 115 false
19856 UTTV Lambda 8.8 126 true
19857 OHTZy Epsilon 6.8 18 true
19858 JRz Beta 8.5 33 true
19859 UMdd Beta 0.3 137 true
19860 BKDbtrGm Gamma 4.8 21 false
19861 AXzBjGCw Delta 0.7 89 false
19862 XEVqTzigIy Epsilon 0.6 54 true
19863 LbcNisQRsn Gamma 9.8 149 true
19864 fsRXIpaz Tau 2.6 103 true
19865 Tqk Beta 7.5 40 true
19866 GHlKRKJt Alpha 5.8 235 false
19867 XOlZHng Pi 7.0 248 true
19868 WaKwHME Theta 7.2 201 false
19869 UMtThiPOVV Gamma 5.9 96 false
19870 dwOM Tau 2.2 161 false
19871 JJnCXnMwP Alpha 5.8 71 true
19872 NQSfurUQ Tau 9.7 188 false
19873 USO Gamma 3.9 196 false
19874 PTmsEuD Gamma 5.8 249 false
19875 hnQLwpz Beta 9.0 89 true
19876 LMYuLEHEZw Epsilon 8.5 237 true
19877 onbBA Delta 0.1 179 true
19878 FukZJR Pi 5.4 185 false
19879 HtLJiH Epsilon 4.7 94 true
19880 IGdfHLr Theta 1.1 221 true
19881 hQteMFJBCa Delta 1.6 140 false
19882 ysDrn Delta 10.0 72 true
19883 OXk Theta 6.3 12 false
19884 YuJRd Gamma 1.4 209 false
19885 PShi Pi 5.7 162 false
19886 ZQEoITbkk Pi 6.2 194 false
19887 rBad Tau 0.7 136 true
19888 MzeJotKsXn Epsilon 5.9 31 true
19889 pwTcg Delta 1.0 243 false
19890 BQai Tau 7.2 154 true
19891 qEhxK Pi 9.5 71 true
19892 FhFWjj Gamma 7.8 174 true
19893 YTU Alpha 1.1 146 false
19894 sODhWSH Lambda 8.2 98 false
19895 fmvRm Tau 8.1 214 true
19896 DvXQARi Lambda 9.4 206 false
19897 rXFx Epsilon 4.4 19 false
19898 Nqn Pi 2.4 249 true
19899 QRCMTg Epsilon 5.6 154 false
19900 nmFop Gamma 6.0 250 true
19901 alzAj Theta 7.3 201 false
19902 WMXsMgfJW Theta 7.0 21 false
19903 lNAn Beta 4.6 80 true
19904 HUMPzORaH Alpha 1.4 186 false
19905 wdDHzi Alpha 2.4 155 false
19906 KliMTrq Delta 6.7 59 true
19907 RyfnTZ Tau 2.7 20 true
19908 FhjPvJl Pi 0.7 111 true
19909 dsPcDIC Lambda 1.5 6 true
19910 pxXuPPUwYu Gamma 3.0 225 false
19911 OyFU Epsilon 5.1 19 false
19912 PgvNSG Delta 5.4 81 false
19913 criteXm Tau 2.7 6 false
19914 SsgBcf Alpha 2.8 125 false
19915 KyWzH Epsilon 4.2 215 true
19916 AgMx Tau 0.8 110 true
19917 XIJZerznB Beta 2.8 41 false
19918 ynVFWuSF Alpha 2.9 177 true
19919 AsuPvL Delta 9.8 152 false
19920 tWiunYBg Beta 5.5 85 false
19921 XNmqWpDH Beta 9.6 39 true
19922 MczcGJ Delta 5.7 90 false
19923 rscNPiWIkf Tau 2.8 162 true
19924 DxfPCpNsj Tau 2.2 239 false
19925 AnGn Epsilon 5.3 109 false
19926 PeAUurataC Delta 9.9 183 false
19927 dHqYct Epsilon 8.0 128 true
19928 wUeJjpIiS Tau 8.2 49 true
19929 MTackvJlbH Epsilon 4.9 62 true
19930 KiFsBYvzVN Pi 3.6 49 true
19931 ZHk Lambda 1.5 26 true
19932 LxUbVUEIms Delta 2.5 157 false
19933 bGFTCDJxp Gamma 4.3 234 false
19934 aJkUuFXwr Lambda 3.2 44 true
19935 ZGvjgRCDB Theta 6.6 9 false
19936 XHgpxEhA Gamma 7.1 233 false
19937 OWZy Beta 3.3 159 true
19938 BiWeYNDR Tau 2.7 122 true
19939 rSkTNe Epsilon 8.3 80 false
19940 LqW Beta 0.2 142 true
19941 cRW Epsilon 4.1 161 false
19942 SOgppZ Tau 5.2 241 false
19943 ErfF Epsilon 5.5 63 true
19944 SvYxjSV Alpha 5.0 17 true
19945 cKUmJLnkFT Lambda 7.0 244 false
19946 kZori Alpha 8.9 41 true
19947 hZCVdgxO Alpha 8.3 227 false
19948 ABq Tau 4.7 114 false
19949 FLjtU Theta 7.4 26 false
19950 cupnH Lambda 7.9 43 true
19951 uMPnJK Tau 2.8 91 false
19952 wJQfAqWe Epsilon 7.2 116 true
19953 CjAtL Lambda 7.6 23 true
19954 nutAUruHm Gamma 1.9 173 false
19955 RBN Beta 7.4 101 false
19956 ZRUGDVyt Gamma 3.1 192 false
19957 GSdcSLat Theta 9.7 151 false
19958 eocEj Alpha 6.9 17 false
19959 dLnVldVEdN Tau 2.4 220 true
19960 mtq Theta 4.9 193 true
19961 eZsZBMJm Alpha 2.1 32 true
19962 orbDjPLgI Beta 6.7 183 false
19963 LnLq Delta 9.1 240 true
19964 pMbmlEojAH Lambda 8.5 204 true
19965 xeybu Epsilon 3.5 193 false
19966 hFeTZu Alpha 4.0 153 true
19967 Cif Epsilon 8.7 112 false
19968 dMKKjYh Theta 4.9 210 false
19969 qQgN Epsilon 2.8 35 false
19970 bWjGkIBTxl Gamma 7.7 41 true
19971 FbdhGfbzmJ Pi 8.9 11 false
19972 JECBGh Gamma 5.0 156 false
19973 NpTil Beta 6.5 148 false
19974 cYLiHm Tau 1.4 24 true
19975 tQbtz Tau 5.7 175 true
19976 qHlxj Delta 6.1 212 false
19977 bRlrhM Delta 7.3 40 true
19978 jqUrB Tau 2.1 176 true
19979 gWsXiNgW Epsilon 0.5 149 true
19980 abWgyoKsej Pi 6.3 154 true
19981 sGL Delta 6.1 118 true
19982 vCetxRgSM Epsilon 5.5 146 false
19983 OCnDENBVC Beta 4.9 155 false
19984 epqSOTZ Tau 8.9 162 true
19985 fdglo Lambda 0.3 83 true
19986 yfJzeFJE Delta 3.8 180 false
19987 WrjYWp Delta 9.8 29 true
19988 dhfVDCH Beta 5.7 92 false
19989 TOEFkY Lambda 2.1 95 false
19990 WBDq Pi 9.9 119 false
19991 AGtwFhcqke Pi 8.6 0 false
19992 PeJTrGgLPt Alpha 6.6 204 true
19993 sMrlOEWs Beta 7.2 144 true
19994 GbH Theta 6.6 35 true
19995 DpjOgylls Theta 5.1 12 true
19996 mnZDs Tau 8.1 48 true
19997 NxYI Epsilon 9.7 178 true
19998 zhgeLd Epsilon 7.5 183 true
19999 ZZHIK Lambda 2.8 129 true
20000 bnASEToxrt Theta 6.2 217 false
20001 gFdC Tau 1.1 41 false
20002 xgn Lambda 9.5 27 false
20003 ldv Beta 0.2 47 true
20004 IGQbdAUHC Theta 2.7 111 true
20005 pEb Pi 0.2 185 true
20006 IHl Delta 2.0 247 true
20007 dFZOVDHKkp Pi 5.7 239 true
20008 uxsvhIO Alpha 9.1 161 false
20009 xeGI Alpha 0.5 142 false
20010 ZEYZAeYMV Epsilon 0.6 181 false
20011 PCFFQVbk Tau 5.1 56 true
20012 QLvOGIc Tau 1.2 164 true
20013 wWjK Gamma 3.8 130 true
20014 cGoS Delta 6.9 3 true
20015 nmd Epsilon 7.4 178 false
20016 WKIqulS Gamma 4.8 218 false
20017 WbRugiaZar Delta 7.0 100 true
20018 aVwFHb Theta 0.2 128 false
20019 JkurY Beta 8.8 32 true
20020 lEmTbK Lambda 7.2 159 true
20021 ZBxFRsS Epsilon 6.9 64 false
20022 GHTVAYa Theta 5.6 77 false
20023 HIprAn Lambda 3.1 95 false
20024 PDAmpWCkF Alpha 1.4 243 false
20025 NxlNjSpP Lambda 0.7 157 false
20026 kQm Lambda 3.9 213 true
20027 jmFko Tau 1.0 189 true
20028 Ukp Epsilon 7.7 130 true
20029 QoV Tau 1.3 228 true
20030 fbbqbXZj Epsilon 2.2 130 true
20031 MusUAtH Theta 4.8 22 false
20032 KFMBqsG Epsilon 0.5 110 true
20033 RuTrqEyQQ Pi 4.5 182 false
20034 GKF Lambda 2.9 182 true
20035 qRIWu Theta 6.8 198 true
20036 QSMmMlnPI Alpha 8.5 56 false
20037 qIn Tau 0.5 77 false
20038 ezUjTac Theta 2.2 36 true
20039 MHJnbMYbfA Alpha 2.8 209 false
20040 waJl Beta 2.9 143 false
20041 XqqV Epsilon 4.7 161 true
20042 sdHqYRi Delta 3.4 214 false
20043 hnxrMh Tau 1.2 128 false
20044 jEc Gamma 0.1 148 true
20045 zqIGpjbG Tau 1.1 169 false
20046 lHe Alpha 1.4 96 true
20047 NqPdZkFBj Alpha 0.2 27 true
20048 pVnI Epsilon 4.8 120 false
20049 ONM Epsilon 2.3 109 true
20050 aYKEZqijSa Gamma 4.2 54 true
20051 JKSbR Gamma 3.3 234 false
20052 vChLN Gamma 6.5 134 true
20053 ccVFzoNC Theta 5.5 43 true
20054 tolnxC Pi 9.8 162 false
20055 PThPLsJOy Pi 6.3 68 true
20056 GEmBmCeI Alpha 3.7 131 true
20057 TWEF Tau 6.7 102 false
20058 eUbCc Delta 4.7 150 false
20059 hhpVxnssr Beta 4.7 168 true
20060 VIh Pi 5.3 230 true
20061 RrYObYWfPb Tau 0.1 13 false
20062 EIZon Gamma 4.3 98 false
20063 wyFfzkFARV Delta 4.1 158 false
20064 EhhTMe Alpha 8.7 161 true
20065 lYXyEk Lambda 3.7 60 false
20066 IOctUHsy Beta 7.4 159 true
20067 tbuyBqllN Pi 6.5 59 false
20068 wzKy Tau 4.5 33 false
20069 fsyPe Gamma 9.6 232 false
20070 yvg Beta 8.7 45 true
20071 StH Lambda 2.0 65 true
20072 yqMyhiqZ Tau 2.9 186 true
20073 NnyXJGzhG Theta 8.1 41 false
20074 GAQuET Beta 1.6 14 true
20075 JmP Theta 8.3 49 true
20076 SbzRt Lambda 9.2 148 true
20077 dztNtaC Theta 8.2 59 false
20078 WmUcFNOgI Theta 8.8 160 false
20079 yXXxSwv Delta 1.2 20 true
20080 sUiuw Alpha 6.1 213 false
20081 bjCbJEOS Epsilon 9.1 72 true
20082 TJNFJUcHyO Theta 4.8 21 false
20083 eODn Tau 5.5 203 true
20084 sdUIm Tau 9.1 188 false
20085 rUyP Beta 4.7 155 true
20086 kqFSccl Epsilon 5.5 134 true
20087 wdmx Beta 6.7 239 false
20088 CAqIuLcwN Pi 6.4 166 false
20089 AkT Alpha 4.4 164 false
20090 gjjDJDalMd Theta 8.5 20 false
20091 ZXTfa Beta 2.9 51 false
20092 Ixqbe Beta 4.9 75 false
20093 CqWtTAY Gamma 8.9 191 true
20094 WYxDCr Beta 8.3 102 false
20095 APOi Epsilon 6.3 98 true
20096 UqAWiB Gamma 5.2 176 true
20097 ACiGhH Gamma 4.3 57 true
20098 dHPbs Delta 4.2 158 false
20099 gxzhivSck Pi 3.7 86 false
20100 aPmaoTFMIl Theta 5.1 220 false
20101 Usq Tau 0.7 172 true
20102 IckBvFrem Beta 8.3 97 false
20103 fVsKeDYCxw Alpha 7.5 222 false
20104 rve Alpha 3.5 112 false
20105 dwMl Pi 1.4 169 false
20106 aTJty Pi 9.5 155 true
20107 HCnv Tau 0.1 245 false
20108 qHZi Gamma 2.4 199 false
20109 KWm Pi 8.7 65 true
20110 OpetQLEbZ Delta 2.8 80 false
20111 mxkg Tau 7.4 123 false
20112 faZNJledys Theta 8.0 116 false
20113 EoxBUWPs Pi 8.1 21 true
20114 sEcUOP Alpha 4.8 16 true
20115 GQBINwHU Lambda 3.2 5 true
20116 eolhnD Gamma 0.1 143 false
20117 bSMdqQWoi Tau 4.7 181 false
20118 QUxDGH Gamma 8.3 157 false
20119 vItRiDK Theta 6.4 165 false
20120 smRFefNka Alpha 0.9 127 true
20121 wCnq Delta 3.1 155 false
20122 TKHawA Alpha 6.4 13 true
20123 ORhJ Theta 1.8 214 false
20124 iWfKAUIC Lambda 3.4 63 false
20125 WDICIne Lambda 0.3 120 true
20126 CnubziD Gamma 1.3 246 false
20127 ewyaOD Alpha 8.5 245 true
20128 igTgKkF Theta 8.3 230 false
20129 CKK Delta 6.3 190 false
20130 XiBXBSZp Theta 0.2 55 false
20131 xkeSNxVhcB Tau 7.0 162 true
20132 JZbRDRV Tau 1.5 133 false
20133 XGzOD Delta 2.4 182 false
20134 GEI Lambda 2.5 197 true
20135 JrntRI Pi 3.4 237 true
20136 ZKqEaFb Theta 1.4 248 false
20137 jufHpLw Beta 5.6 187 false
20138 aOjJbApWp Tau 0.9 62 true
20139 DYWxZvAR Delta 1.8 249 true
20140 ZdOtyJgOp Delta 3.7 142 false
20141 GwAoN Lambda 9.6 59 true
20142 VHPXTZV Gamma 8.7 109 true
20143 wpgnIve Lambda 4.6 236 true
20144 kaZFdF Epsilon 4.6 106 false
20145 dFlWRbul Alpha 8.0 41 true
20146 JmCNDJy Alpha 1.6 56 false
20147 KsZ Theta 3.4 94 true
20148 mZvoHdb Lambda 9.4 39 true
20149 ZQABIY Delta 6.3 136 true
20150 UmCUXb Theta 3.9 196 false
20151 zqXJSeYF Beta 7.0 27 true
20152 trpdiTUC Tau 1.1 133 false
20153 YLUqW Lambda 0.5 45 false
20154 EUDulvYaLs Theta 10.0 157 false
20155 dhPw Tau 0.6 126 false
20156 YGrgNFHI Tau 0.8 200 false
20157 NTeznaO Tau 6.8 225 false
20158 VPV Theta 7.8 128 true
20159 shOK Gamma 10.0 37 true
20160 kWotfpJ Beta 2.4 198 true
20161 bXvejBOVCq Delta 7.7 107 true
20162 OYIthL Lambda 1.6 122 true
20163 ANE Tau 9.3 139 false
20164 KHG Gamma 5.5 132 true
20165 vtn Pi 3.9 220 true
20166 gVHHNzUB Alpha 8.2 225 false
20167 uBoRlp Alpha 7.5 175 false
20168 LpHrWCQpUC Alpha 5.8 75 true
20169 crhzBCcjo Alpha 7.4 240 false
20170 zPI Epsilon 7.1 177 true
20171 gQOsgdMwzO Theta 5.4 217 true
20172 FHCh Beta 5.3 190 false
20173 DfTAMmC Beta 4.7 134 false
20174 qbfr Pi 2.5 110 true
20175 dqiotYjn Alpha 7.7 109 false
20176 WANtKT Beta 0.3 154 true
20177 fGDvd Delta 5.0 250 false
20178 eRZHS Beta 2.4 60 true
20179 xOG Epsilon 3.8 92 false
20180 RAjPxQag Theta 4.6 169 true
20181 GbK Delta 5.0 159 true
20182 NgZBMezyl Alpha 1.8 237 false
20183 bLF Beta 4.7 41 false
20184 czJVZzx Lambda 0.2 113 true
20185 FkOLLMsn Tau 8.3 52 false
20186 Scjvc Delta 5.6 217 true
20187 WRGxbyoe Pi 7.8 219 false
20188 DOCgEGm Epsilon 8.8 250 false
20189 BYz Pi 8.6 138 false
20190 NDQcQuc Pi 5.3 185 true
20191 oQUt Theta 9.4 67 false
20192 qqtHDkhOC Lambda 7.3 75 true
20193 gGDvF Theta 4.4 79 false
20194 ovSxK Epsilon 1.7 136 true
20195 kaVfxA Tau 5.6 113 false
20196 ysXY Tau 1.1 34 true
20197 NMA Lambda 9.6 166 false
20198 zsuyg Theta 6.0 97 false
20199 ZjzKmU Gamma 1.0 197 true
20200 FZUtPi Beta 9.2 196 true
20201 agvUBMXmj Alpha 3.3 237 true
20202 RYk Gamma 9.7 95 false
20203 IxspfoT Alpha 7.8 155 true
20204 hfTElrm Alpha 9.1 162 true
20205 PYPEKSVKyh Beta 3.4 104 true
20206 wpiX Pi 9.3 204 true
20207 tUFOSRBmO Lambda 1.2 54 true
20208 cYpQltvPcE Lambda 6.2 233 true
20209 epf Lambda 5.8 137 false
20210 cGT Delta 9.5 112 false
20211 oiNLztaY Epsilon 8.3 72 false
20212 eZD Pi 0.2 202 true
20213 YYW Theta 1.3 211 true
20214 EPVRI Pi 1.6 211 false
20215 low Gamma 5.7 11 false
20216 qLMFiB Theta 7.8 127 false
20217 utI Epsilon 8.9 91 false
20218 ykS Theta 2.3 10 true
20219 Ylq Beta 6.5 78 true
20220 LhPRqzI Delta 2.7 208 true
20221 IUpr Lambda 9.8 127 true
20222 sTRPfLgqBO Lambda 9.6 194 false
20223 WLi Delta 7.9 28 true
20224 tpqnNc Pi 2.5 20 true
20225 MbGuBCgazZ Delta 2.0 165 true
20226 fuhYX Theta 2.3 42 false
20227 aXoRyrQ Theta 5.9 16 false
20228 zIbiWmQ Alpha 3.8 241 false
20229 zlXXvRL Beta 1.5 12 false
20230 hKjObh Alpha 9.8 180 true
20231 kRCQc Pi 4.6 11 true
20232 HbiPs Gamma 9.4 15 false
20233 eAHgQ Tau 0.9 95 true
20234 qTWJ Lambda 0.8 28 false
20235 agH Epsilon 2.5 175 false
20236 EXfKWpg Theta 0.2 44 false
20237 yTbOtN Theta 2.4 247 true
20238 cmRsBTt Tau 9.5 242 true
20239 EYFKWPVzwo Pi 4.5 155 true
20240 VDgDuqOESF Pi 0.4 61 false
20241 uhJhyI Theta 1.0 243 true
20242 xmNvgv Gamma 9.0 117 false
20243 LrtDlwG Beta 5.9 40 false
20244 DUPqEGes Delta 5.1 73 true
20245 UwbOCC Beta 4.4 160 true
20246 VYiDFj Delta 3.8 71 true
20247 ibLOKDaejQ Alpha 3.8 214 false
20248 dKQsqS Theta 3.0 222 false
